40.6752,-73.93215,1,75
40.65009,-73.96336,1,39
40.70177,-73.89797,1,75
40.66953,-73.92686,2,80
40.77713,-73.95277,1,75
40.71209,-73.9571,2,349
40.66266,-73.98908,2,100
40.66683,-73.99308,1,55
40.76387,-73.92593,2,108
40.68502,-73.96073,2,175
40.84102,-73.93822,2,80
40.7758,-73.95472,2,200
40.80684,-73.94612,1,46
40.63741,-74.00118,1,45
40.75984,-73.99214,1,49
40.80049,-73.96629,1,150
40.7709,-73.99181,1,150
40.68713,-73.97222,1,55
40.82865,-73.94621,1,47
40.7606,-73.99345,2,150
40.77309,-73.89256,1,85
40.78617,-73.97663,3,60
40.71862,-73.98405,2,220
40.76496,-73.9282,1,39
40.73355,-73.989,1,200
40.67815,-73.91518,1,40
40.59125,-74.08047,2,195
40.8081,-73.95647,2,146
40.70476,-73.91111,1,75
40.8057,-73.91449,1,71
40.68283,-73.9918,2,240
40.75541,-73.89239,1,85
40.71354,-73.93882,1,45
40.74128,-73.97863,2,175
40.73523,-73.98142,2,160
40.75987,-73.99615,1,125
40.81339,-73.95176,1,65
40.69155,-73.90595,1,200
40.68683,-73.96177,2,350
40.64945,-73.96108,1,56
40.76619,-73.98987,2,179
40.74529,-73.95753,1,200
40.72553,-73.94571,1,70
40.77777,-73.97939,2,250
40.67835,-73.96846,1,85
40.80421,-73.94302,2,135
40.81941,-73.92762,2,69
40.82279,-73.9517,1,79
40.72142,-73.98411,1,350
40.79884,-73.95962,2,230
40.80925,-73.94226,1,55
40.59535,-73.75441,1,38
40.60077,-74.07788,1,35
40.75624,-73.96417,2,200
40.68417,-73.91792,2,175
40.68354,-73.92612,1,50
40.69211,-73.98102,1,125
40.68559,-73.96932,2,100
40.67018,-73.93224,2,99
40.72877,-73.98249,2,189
40.71939,-73.96056,2,600
40.70889,-73.94113,1,75
40.67775,-73.8601,2,199
40.66615,-73.98554,2,150
40.75606,-73.97108,1,150
40.7367,-73.98099,2,150
40.755,-73.99784,1,249
40.6963,-73.94365,1,77
40.6602,-73.96017,2,329
40.80371,-73.94991,2,130
40.65468,-73.95703,1,50
40.6681,-73.98319,1,100
40.80445,-73.96373,1,75
40.75784,-73.83181,2,72
40.7661,-73.95419,2,118
40.73271,-74.00545,2,200
